YEAR,REGION,STRAT,PROT,PRIMARY_SAMPLE_UNIT,SPECIES_CD,density
2019,STTSTJ,SCRSHLW,0,5161,SPA VIRI,0
2019,STTSTJ,SCRSHLW,0,5218,BAL VETU,0
2019,STTSTJ,SCRSHLW,0,5218,CEP FULV,0
2019,STTSTJ,SCRSHLW,0,5218,EPI GUTT,0
2019,STTSTJ,SCRSHLW,0,5218,LAC MAXI,0
2019,STTSTJ,SCRSHLW,0,5218,LUT ANAL,0
2019,STTSTJ,SCRSHLW,0,5218,LUT GRIS,0
2019,STTSTJ,SCRSHLW,0,5218,OCY CHRY,0
2019,STTSTJ,SCRSHLW,0,5218,SPA VIRI,2
2019,STTSTJ,SCRSHLW,0,5250,BAL VETU,0
2019,STTSTJ,SCRSHLW,0,5250,CEP FULV,0
2019,STTSTJ,SCRSHLW,0,5250,EPI GUTT,0
2019,STTSTJ,SCRSHLW,0,5250,LAC MAXI,0
2019,STTSTJ,SCRSHLW,0,5250,LUT ANAL,0
2019,STTSTJ,SCRSHLW,0,5250,LUT GRIS,0
2019,STTSTJ,SCRSHLW,0,5250,OCY CHRY,11.5
2019,STTSTJ,SCRSHLW,0,5250,SPA VIRI,0
2019,STTSTJ,SCRSHLW,0,5322,BAL VETU,0
2019,STTSTJ,SCRSHLW,0,5322,CEP FULV,0
2019,STTSTJ,SCRSHLW,0,5322,EPI GUTT,0
2019,STTSTJ,SCRSHLW,0,5322,LAC MAXI,0
2019,STTSTJ,SCRSHLW,0,5322,LUT ANAL,0
2019,STTSTJ,SCRSHLW,0,5322,LUT GRIS,0
2019,STTSTJ,SCRSHLW,0,5322,OCY CHRY,0
2019,STTSTJ,SCRSHLW,0,5322,SPA VIRI,0.5
2019,STTSTJ,SCRSHLW,0,5359,BAL VETU,0
2019,STTSTJ,SCRSHLW,0,5359,CEP FULV,0
2019,STTSTJ,SCRSHLW,0,5359,EPI GUTT,0
2019,STTSTJ,SCRSHLW,0,5359,LAC MAXI,0
2019,STTSTJ,SCRSHLW,0,5359,LUT ANAL,0
2019,STTSTJ,SCRSHLW,0,5359,LUT GRIS,0
2019,STTSTJ,SCRSHLW,0,5359,OCY CHRY,0
2019,STTSTJ,SCRSHLW,0,5359,SPA VIRI,0
2019,STTSTJ,SCRSHLW,1,5221,BAL VETU,0
2019,STTSTJ,SCRSHLW,1,5221,CEP FULV,0
2019,STTSTJ,SCRSHLW,1,5221,EPI GUTT,0
2019,STTSTJ,SCRSHLW,1,5221,LAC MAXI,0
2019,STTSTJ,SCRSHLW,1,5221,LUT ANAL,0.5
2019,STTSTJ,SCRSHLW,1,5221,LUT GRIS,0
2019,STTSTJ,SCRSHLW,1,5221,OCY CHRY,1.5
2019,STTSTJ,SCRSHLW,1,5221,SPA VIRI,0
2019,STTSTJ,SCRSHLW,1,5264,BAL VETU,0
2019,STTSTJ,SCRSHLW,1,5264,CEP FULV,0
2019,STTSTJ,SCRSHLW,1,5264,EPI GUTT,0
2019,STTSTJ,SCRSHLW,1,5264,LAC MAXI,0
2019,STTSTJ,SCRSHLW,1,5264,LUT ANAL,0
2019,STTSTJ,SCRSHLW,1,5264,LUT GRIS,0
2019,STTSTJ,SCRSHLW,1,5264,OCY CHRY,0
2019,STTSTJ,SCRSHLW,1,5264,SPA VIRI,3
2019,STTSTJ,SCRSHLW,1,5274,BAL VETU,0
2019,STTSTJ,SCRSHLW,1,5274,CEP FULV,0
2019,STTSTJ,SCRSHLW,1,5274,EPI GUTT,0
2019,STTSTJ,SCRSHLW,1,5274,LAC MAXI,0
2019,STTSTJ,SCRSHLW,1,5274,LUT ANAL,0
2019,STTSTJ,SCRSHLW,1,5274,LUT GRIS,0
2019,STTSTJ,SCRSHLW,1,5274,OCY CHRY,0.5
2019,STTSTJ,SCRSHLW,1,5274,SPA VIRI,0
2019,STTSTJ,SCRSHLW,1,5300,BAL VETU,0
2019,STTSTJ,SCRSHLW,1,5300,CEP FULV,0
2019,STTSTJ,SCRSHLW,1,5300,EPI GUTT,0
2019,STTSTJ,SCRSHLW,1,5300,LAC MAXI,0
2019,STTSTJ,SCRSHLW,1,5300,LUT ANAL,0
2019,STTSTJ,SCRSHLW,1,5300,LUT GRIS,0
2019,STTSTJ,SCRSHLW,1,5300,OCY CHRY,5.5
2019,STTSTJ,SCRSHLW,1,5300,SPA VIRI,0
2019,STTSTJ,SCRSHLW,1,5332,BAL VETU,0
2019,STTSTJ,SCRSHLW,1,5332,CEP FULV,0
2019,STTSTJ,SCRSHLW,1,5332,EPI GUTT,0
2019,STTSTJ,SCRSHLW,1,5332,LAC MAXI,0
2019,STTSTJ,SCRSHLW,1,5332,LUT ANAL,0
2019,STTSTJ,SCRSHLW,1,5332,LUT GRIS,0
2019,STTSTJ,SCRSHLW,1,5332,OCY CHRY,0.5
2019,STTSTJ,SCRSHLW,1,5332,SPA VIRI,0.5
2019,STTSTJ,SCRSHLW,1,5349,BAL VETU,0
2019,STTSTJ,SCRSHLW,1,5349,CEP FULV,0
2019,STTSTJ,SCRSHLW,1,5349,EPI GUTT,0
2019,STTSTJ,SCRSHLW,1,5349,LAC MAXI,0
2019,STTSTJ,SCRSHLW,1,5349,LUT ANAL,0.5
2019,STTSTJ,SCRSHLW,1,5349,LUT GRIS,0
2019,STTSTJ,SCRSHLW,1,5349,OCY CHRY,0.5
2019,STTSTJ,SCRSHLW,1,5349,SPA VIRI,0
2021,STTSTJ,AGRFDEEP,0,5021,BAL VETU,0.5
2021,STTSTJ,AGRFDEEP,0,5021,CEP FULV,0
2021,STTSTJ,AGRFDEEP,0,5021,EPI GUTT,1
2021,STTSTJ,AGRFDEEP,0,5021,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,0,5021,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,0,5021,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,0,5021,OCY CHRY,0
2021,STTSTJ,AGRFDEEP,0,5021,SPA VIRI,7
2021,STTSTJ,AGRFDEEP,0,5030,BAL VETU,1
2021,STTSTJ,AGRFDEEP,0,5030,CEP FULV,0.5
2021,STTSTJ,AGRFDEEP,0,5030,EPI GUTT,0
2021,STTSTJ,AGRFDEEP,0,5030,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,0,5030,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,0,5030,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,0,5030,OCY CHRY,2
2021,STTSTJ,AGRFDEEP,0,5030,SPA VIRI,4
2021,STTSTJ,AGRFDEEP,0,5035,BAL VETU,1
2021,STTSTJ,AGRFDEEP,0,5035,CEP FULV,0.5
2021,STTSTJ,AGRFDEEP,0,5035,EPI GUTT,0.5
2021,STTSTJ,AGRFDEEP,0,5035,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,0,5035,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,0,5035,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,0,5035,OCY CHRY,0
2021,STTSTJ,AGRFDEEP,0,5035,SPA VIRI,0.5
2021,STTSTJ,AGRFDEEP,0,5056,BAL VETU,7
2021,STTSTJ,AGRFDEEP,0,5056,CEP FULV,1
2021,STTSTJ,AGRFDEEP,0,5056,EPI GUTT,1
2021,STTSTJ,AGRFDEEP,0,5056,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,0,5056,LUT ANAL,1
2021,STTSTJ,AGRFDEEP,0,5056,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,0,5056,OCY CHRY,1
2021,STTSTJ,AGRFDEEP,0,5056,SPA VIRI,0
2021,STTSTJ,AGRFDEEP,0,5095,BAL VETU,4
2021,STTSTJ,AGRFDEEP,0,5095,CEP FULV,0
2021,STTSTJ,AGRFDEEP,0,5095,EPI GUTT,0.5
2021,STTSTJ,AGRFDEEP,0,5095,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,0,5095,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,0,5095,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,0,5095,OCY CHRY,8
2021,STTSTJ,AGRFDEEP,0,5095,SPA VIRI,1.5
2021,STTSTJ,AGRFDEEP,0,5123,BAL VETU,5
2021,STTSTJ,AGRFDEEP,0,5123,CEP FULV,0
2021,STTSTJ,AGRFDEEP,0,5123,EPI GUTT,1.5
2021,STTSTJ,AGRFDEEP,0,5123,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,0,5123,LUT ANAL,2.5
2021,STTSTJ,AGRFDEEP,0,5123,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,0,5123,OCY CHRY,2.5
2021,STTSTJ,AGRFDEEP,0,5123,SPA VIRI,0.5
2021,STTSTJ,AGRFDEEP,0,5162,BAL VETU,1
2021,STTSTJ,AGRFDEEP,0,5162,CEP FULV,0
2021,STTSTJ,AGRFDEEP,0,5162,EPI GUTT,0
2021,STTSTJ,AGRFDEEP,0,5162,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,0,5162,LUT ANAL,2
2021,STTSTJ,AGRFDEEP,0,5162,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,0,5162,OCY CHRY,7.5
2021,STTSTJ,AGRFDEEP,0,5162,SPA VIRI,5
2021,STTSTJ,AGRFDEEP,0,5164,BAL VETU,0
2021,STTSTJ,AGRFDEEP,0,5164,CEP FULV,0
2021,STTSTJ,AGRFDEEP,0,5164,EPI GUTT,0
2021,STTSTJ,AGRFDEEP,0,5164,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,0,5164,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,0,5164,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,0,5164,OCY CHRY,2.5
2021,STTSTJ,AGRFDEEP,0,5164,SPA VIRI,2.5
2021,STTSTJ,AGRFDEEP,0,5194,BAL VETU,0
2021,STTSTJ,AGRFDEEP,0,5194,CEP FULV,0
2021,STTSTJ,AGRFDEEP,0,5194,EPI GUTT,0
2021,STTSTJ,AGRFDEEP,0,5194,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,0,5194,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,0,5194,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,0,5194,OCY CHRY,4.5
2021,STTSTJ,AGRFDEEP,0,5194,SPA VIRI,4
2021,STTSTJ,AGRFDEEP,0,5316,BAL VETU,1.5
2021,STTSTJ,AGRFDEEP,0,5316,CEP FULV,0.5
2021,STTSTJ,AGRFDEEP,0,5316,EPI GUTT,0
2021,STTSTJ,AGRFDEEP,0,5316,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,0,5316,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,0,5316,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,0,5316,OCY CHRY,0
2021,STTSTJ,AGRFDEEP,0,5316,SPA VIRI,0
2021,STTSTJ,AGRFDEEP,0,5343,BAL VETU,0
2021,STTSTJ,AGRFDEEP,0,5343,CEP FULV,0.5
2021,STTSTJ,AGRFDEEP,0,5343,EPI GUTT,0
2021,STTSTJ,AGRFDEEP,0,5343,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,0,5343,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,0,5343,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,0,5343,OCY CHRY,15
2021,STTSTJ,AGRFDEEP,0,5343,SPA VIRI,12
2021,STTSTJ,AGRFDEEP,0,5349,BAL VETU,0
2021,STTSTJ,AGRFDEEP,0,5349,CEP FULV,0
2021,STTSTJ,AGRFDEEP,0,5349,EPI GUTT,0.5
2021,STTSTJ,AGRFDEEP,0,5349,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,0,5349,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,0,5349,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,0,5349,OCY CHRY,2
2021,STTSTJ,AGRFDEEP,0,5349,SPA VIRI,1
2021,STTSTJ,AGRFDEEP,0,5373,BAL VETU,2
2021,STTSTJ,AGRFDEEP,0,5373,CEP FULV,1.5
2021,STTSTJ,AGRFDEEP,0,5373,EPI GUTT,1
2021,STTSTJ,AGRFDEEP,0,5373,LAC MAXI,0.5
2021,STTSTJ,AGRFDEEP,0,5373,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,0,5373,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,0,5373,OCY CHRY,0
2021,STTSTJ,AGRFDEEP,0,5373,SPA VIRI,1.5
2021,STTSTJ,AGRFDEEP,0,5397,BAL VETU,1
2021,STTSTJ,AGRFDEEP,0,5397,CEP FULV,4
2021,STTSTJ,AGRFDEEP,0,5397,EPI GUTT,1
2021,STTSTJ,AGRFDEEP,0,5397,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,0,5397,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,0,5397,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,0,5397,OCY CHRY,0
2021,STTSTJ,AGRFDEEP,0,5397,SPA VIRI,3.5
2021,STTSTJ,AGRFDEEP,0,5400,BAL VETU,0
2021,STTSTJ,AGRFDEEP,0,5400,CEP FULV,2.5
2021,STTSTJ,AGRFDEEP,0,5400,EPI GUTT,1
2021,STTSTJ,AGRFDEEP,0,5400,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,0,5400,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,0,5400,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,0,5400,OCY CHRY,0
2021,STTSTJ,AGRFDEEP,0,5400,SPA VIRI,0.5
2021,STTSTJ,AGRFDEEP,0,5403,BAL VETU,1
2021,STTSTJ,AGRFDEEP,0,5403,CEP FULV,3
2021,STTSTJ,AGRFDEEP,0,5403,EPI GUTT,1
2021,STTSTJ,AGRFDEEP,0,5403,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,0,5403,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,0,5403,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,0,5403,OCY CHRY,17.5
2021,STTSTJ,AGRFDEEP,0,5403,SPA VIRI,2
2021,STTSTJ,AGRFDEEP,1,5121,BAL VETU,1
2021,STTSTJ,AGRFDEEP,1,5121,CEP FULV,0
2021,STTSTJ,AGRFDEEP,1,5121,EPI GUTT,0
2021,STTSTJ,AGRFDEEP,1,5121,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,1,5121,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,1,5121,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,1,5121,OCY CHRY,1.5
2021,STTSTJ,AGRFDEEP,1,5121,SPA VIRI,5
2021,STTSTJ,AGRFDEEP,1,5137,BAL VETU,2
2021,STTSTJ,AGRFDEEP,1,5137,CEP FULV,1
2021,STTSTJ,AGRFDEEP,1,5137,EPI GUTT,0
2021,STTSTJ,AGRFDEEP,1,5137,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,1,5137,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,1,5137,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,1,5137,OCY CHRY,1
2021,STTSTJ,AGRFDEEP,1,5137,SPA VIRI,0.5
2021,STTSTJ,AGRFDEEP,1,5157,BAL VETU,1.5
2021,STTSTJ,AGRFDEEP,1,5157,CEP FULV,0
2021,STTSTJ,AGRFDEEP,1,5157,EPI GUTT,0.5
2021,STTSTJ,AGRFDEEP,1,5157,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,1,5157,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,1,5157,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,1,5157,OCY CHRY,1.5
2021,STTSTJ,AGRFDEEP,1,5157,SPA VIRI,1
2021,STTSTJ,AGRFDEEP,1,5237,BAL VETU,0
2021,STTSTJ,AGRFDEEP,1,5237,CEP FULV,0
2021,STTSTJ,AGRFDEEP,1,5237,EPI GUTT,2
2021,STTSTJ,AGRFDEEP,1,5237,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,1,5237,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,1,5237,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,1,5237,OCY CHRY,1.5
2021,STTSTJ,AGRFDEEP,1,5237,SPA VIRI,1.5
2021,STTSTJ,AGRFDEEP,1,5346,BAL VETU,0
2021,STTSTJ,AGRFDEEP,1,5346,CEP FULV,0
2021,STTSTJ,AGRFDEEP,1,5346,EPI GUTT,0.5
2021,STTSTJ,AGRFDEEP,1,5346,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,1,5346,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,1,5346,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,1,5346,OCY CHRY,0.5
2021,STTSTJ,AGRFDEEP,1,5346,SPA VIRI,6.5
2021,STTSTJ,AGRFDEEP,1,5358,BAL VETU,0
2021,STTSTJ,AGRFDEEP,1,5358,CEP FULV,0
2021,STTSTJ,AGRFDEEP,1,5358,EPI GUTT,0
2021,STTSTJ,AGRFDEEP,1,5358,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,1,5358,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,1,5358,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,1,5358,OCY CHRY,12
2021,STTSTJ,AGRFDEEP,1,5358,SPA VIRI,1.5
2021,STTSTJ,AGRFDEEP,1,5359,BAL VETU,0
2021,STTSTJ,AGRFDEEP,1,5359,CEP FULV,1
2021,STTSTJ,AGRFDEEP,1,5359,EPI GUTT,0.5
2021,STTSTJ,AGRFDEEP,1,5359,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,1,5359,LUT ANAL,0
2021,STTSTJ,AGRFDEEP,1,5359,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,1,5359,OCY CHRY,0.5
2021,STTSTJ,AGRFDEEP,1,5359,SPA VIRI,5.5
2021,STTSTJ,AGRFDEEP,1,5377,BAL VETU,0
2021,STTSTJ,AGRFDEEP,1,5377,CEP FULV,0
2021,STTSTJ,AGRFDEEP,1,5377,EPI GUTT,0
2021,STTSTJ,AGRFDEEP,1,5377,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,1,5377,LUT ANAL,1
2021,STTSTJ,AGRFDEEP,1,5377,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,1,5377,OCY CHRY,26.5
2021,STTSTJ,AGRFDEEP,1,5377,SPA VIRI,1.5
2021,STTSTJ,AGRFDEEP,1,5380,BAL VETU,0
2021,STTSTJ,AGRFDEEP,1,5380,CEP FULV,0
2021,STTSTJ,AGRFDEEP,1,5380,EPI GUTT,0.5
2021,STTSTJ,AGRFDEEP,1,5380,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,1,5380,LUT ANAL,0.5
2021,STTSTJ,AGRFDEEP,1,5380,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,1,5380,OCY CHRY,3
2021,STTSTJ,AGRFDEEP,1,5380,SPA VIRI,5.5
2021,STTSTJ,AGRFDEEP,1,5402,BAL VETU,0
2021,STTSTJ,AGRFDEEP,1,5402,CEP FULV,0.5
2021,STTSTJ,AGRFDEEP,1,5402,EPI GUTT,1.5
2021,STTSTJ,AGRFDEEP,1,5402,LAC MAXI,0
2021,STTSTJ,AGRFDEEP,1,5402,LUT ANAL,1
2021,STTSTJ,AGRFDEEP,1,5402,LUT GRIS,0
2021,STTSTJ,AGRFDEEP,1,5402,OCY CHRY,0
2021,STTSTJ,AGRFDEEP,1,5402,SPA VIRI,0
2021,STTSTJ,AGRFSHLW,0,5103,BAL VETU,0
2021,STTSTJ,AGRFSHLW,0,5103,CEP FULV,0
2021,STTSTJ,AGRFSHLW,0,5103,EPI GUTT,0
2021,STTSTJ,AGRFSHLW,0,5103,LAC MAXI,0
2021,STTSTJ,AGRFSHLW,0,5103,LUT ANAL,0
2021,STTSTJ,AGRFSHLW,0,5103,LUT GRIS,0
2021,STTSTJ,AGRFSHLW,0,5103,OCY CHRY,3.5
2021,STTSTJ,AGRFSHLW,0,5103,SPA VIRI,8.5
2021,STTSTJ,AGRFSHLW,0,5124,BAL VETU,0.5
2021,STTSTJ,AGRFSHLW,0,5124,CEP FULV,0
2021,STTSTJ,AGRFSHLW,0,5124,EPI GUTT,0
2021,STTSTJ,AGRFSHLW,0,5124,LAC MAXI,0
2021,STTSTJ,AGRFSHLW,0,5124,LUT ANAL,0
2021,STTSTJ,AGRFSHLW,0,5124,LUT GRIS,0
2021,STTSTJ,AGRFSHLW,0,5124,OCY CHRY,3.5
2021,STTSTJ,AGRFSHLW,0,5124,SPA VIRI,2.5
2021,STTSTJ,AGRFSHLW,0,5177,BAL VETU,0.5
2021,STTSTJ,AGRFSHLW,0,5177,CEP FULV,0
2021,STTSTJ,AGRFSHLW,0,5177,EPI GUTT,1
2021,STTSTJ,AGRFSHLW,0,5177,LAC MAXI,0
2021,STTSTJ,AGRFSHLW,0,5177,LUT ANAL,4.5
2021,STTSTJ,AGRFSHLW,0,5177,LUT GRIS,0
2021,STTSTJ,AGRFSHLW,0,5177,OCY CHRY,7
2021,STTSTJ,AGRFSHLW,0,5177,SPA VIRI,1.5
2021,STTSTJ,AGRFSHLW,0,5180,BAL VETU,0
2021,STTSTJ,AGRFSHLW,0,5180,CEP FULV,0
2021,STTSTJ,AGRFSHLW,0,5180,EPI GUTT,0
2021,STTSTJ,AGRFSHLW,0,5180,LAC MAXI,0
2021,STTSTJ,AGRFSHLW,0,5180,LUT ANAL,0
2021,STTSTJ,AGRFSHLW,0,5180,LUT GRIS,0
2021,STTSTJ,AGRFSHLW,0,5180,OCY CHRY,6.5
2021,STTSTJ,AGRFSHLW,0,5180,SPA VIRI,13.5
2021,STTSTJ,AGRFSHLW,0,5181,BAL VETU,0
2021,STTSTJ,AGRFSHLW,0,5181,CEP FULV,0
2021,STTSTJ,AGRFSHLW,0,5181,EPI GUTT,0
2021,STTSTJ,AGRFSHLW,0,5181,LAC MAXI,0
2021,STTSTJ,AGRFSHLW,0,5181,LUT ANAL,0
2021,STTSTJ,AGRFSHLW,0,5181,LUT GRIS,0
2021,STTSTJ,AGRFSHLW,0,5181,OCY CHRY,1
2021,STTSTJ,AGRFSHLW,0,5181,SPA VIRI,8
2021,STTSTJ,AGRFSHLW,0,5215,BAL VETU,0
2021,STTSTJ,AGRFSHLW,0,5215,CEP FULV,1
2021,STTSTJ,AGRFSHLW,0,5215,EPI GUTT,2
2021,STTSTJ,AGRFSHLW,0,5215,LAC MAXI,0
2021,STTSTJ,AGRFSHLW,0,5215,LUT ANAL,0
2021,STTSTJ,AGRFSHLW,0,5215,LUT GRIS,0
2021,STTSTJ,AGRFSHLW,0,5215,OCY CHRY,0.5
2021,STTSTJ,AGRFSHLW,0,5215,SPA VIRI,4
2021,STTSTJ,AGRFSHLW,0,5275,BAL VETU,0
2021,STTSTJ,AGRFSHLW,0,5275,CEP FULV,1
2021,STTSTJ,AGRFSHLW,0,5275,EPI GUTT,0.5
2021,STTSTJ,AGRFSHLW,0,5275,LAC MAXI,0
2021,STTSTJ,AGRFSHLW,0,5275,LUT ANAL,0
2021,STTSTJ,AGRFSHLW,0,5275,LUT GRIS,0
2021,STTSTJ,AGRFSHLW,0,5275,OCY CHRY,0.5
2021,STTSTJ,AGRFSHLW,0,5275,SPA VIRI,3.5
2021,STTSTJ,AGRFSHLW,0,5304,BAL VETU,0
2021,STTSTJ,AGRFSHLW,0,5304,CEP FULV,0
2021,STTSTJ,AGRFSHLW,0,5304,EPI GUTT,0.5
2021,STTSTJ,AGRFSHLW,0,5304,LAC MAXI,0
2021,STTSTJ,AGRFSHLW,0,5304,LUT ANAL,0
2021,STTSTJ,AGRFSHLW,0,5304,LUT GRIS,0
2021,STTSTJ,AGRFSHLW,0,5304,OCY CHRY,19
2021,STTSTJ,AGRFSHLW,0,5304,SPA VIRI,0
2021,STTSTJ,AGRFSHLW,0,5393,BAL VETU,0.5
2021,STTSTJ,AGRFSHLW,0,5393,CEP FULV,1.5
2021,STTSTJ,AGRFSHLW,0,5393,EPI GUTT,0.5
2021,STTSTJ,AGRFSHLW,0,5393,LAC MAXI,0
2021,STTSTJ,AGRFSHLW,0,5393,LUT ANAL,0
2021,STTSTJ,AGRFSHLW,0,5393,LUT GRIS,0
2021,STTSTJ,AGRFSHLW,0,5393,OCY CHRY,0
2021,STTSTJ,AGRFSHLW,0,5393,SPA VIRI,2
2021,STTSTJ,AGRFSHLW,0,5398,BAL VETU,0.5
2021,STTSTJ,AGRFSHLW,0,5398,CEP FULV,1
2021,STTSTJ,AGRFSHLW,0,5398,EPI GUTT,0.5
2021,STTSTJ,AGRFSHLW,0,5398,LAC MAXI,0
2021,STTSTJ,AGRFSHLW,0,5398,LUT ANAL,0
2021,STTSTJ,AGRFSHLW,0,5398,LUT GRIS,0
2021,STTSTJ,AGRFSHLW,0,5398,OCY CHRY,0
2021,STTSTJ,AGRFSHLW,0,5398,SPA VIRI,3
2021,STTSTJ,AGRFSHLW,0,5431,BAL VETU,0
2021,STTSTJ,AGRFSHLW,0,5431,CEP FULV,0.5
2021,STTSTJ,AGRFSHLW,0,5431,EPI GUTT,0
2021,STTSTJ,AGRFSHLW,0,5431,LAC MAXI,0
2021,STTSTJ,AGRFSHLW,0,5431,LUT ANAL,0
2021,STTSTJ,AGRFSHLW,0,5431,LUT GRIS,0
2021,STTSTJ,AGRFSHLW,0,5431,OCY CHRY,0.5
2021,STTSTJ,AGRFSHLW,0,5431,SPA VIRI,9.5
2021,STTSTJ,AGRFSHLW,0,5465,BAL VETU,0
2021,STTSTJ,AGRFSHLW,0,5465,CEP FULV,1.5
2021,STTSTJ,AGRFSHLW,0,5465,EPI GUTT,0.5
2021,STTSTJ,AGRFSHLW,0,5465,LAC MAXI,0
2021,STTSTJ,AGRFSHLW,0,5465,LUT ANAL,0
2021,STTSTJ,AGRFSHLW,0,5465,LUT GRIS,0
2021,STTSTJ,AGRFSHLW,0,5465,OCY CHRY,0
2021,STTSTJ,AGRFSHLW,0,5465,SPA VIRI,1.5
2021,STTSTJ,AGRFSHLW,1,5241,BAL VETU,0
2021,STTSTJ,AGRFSHLW,1,5241,CEP FULV,0
2021,STTSTJ,AGRFSHLW,1,5241,EPI GUTT,0.5
2021,STTSTJ,AGRFSHLW,1,5241,LAC MAXI,0
2021,STTSTJ,AGRFSHLW,1,5241,LUT ANAL,0
2021,STTSTJ,AGRFSHLW,1,5241,LUT GRIS,0
2021,STTSTJ,AGRFSHLW,1,5241,OCY CHRY,1
2021,STTSTJ,AGRFSHLW,1,5241,SPA VIRI,3
2021,STTSTJ,AGRFSHLW,1,5399,BAL VETU,0
2021,STTSTJ,AGRFSHLW,1,5399,CEP FULV,0
2021,STTSTJ,AGRFSHLW,1,5399,EPI GUTT,0.5
2021,STTSTJ,AGRFSHLW,1,5399,LAC MAXI,0
2021,STTSTJ,AGRFSHLW,1,5399,LUT ANAL,0
2021,STTSTJ,AGRFSHLW,1,5399,LUT GRIS,0
2021,STTSTJ,AGRFSHLW,1,5399,OCY CHRY,0
2021,STTSTJ,AGRFSHLW,1,5399,SPA VIRI,2
2021,STTSTJ,BDRKDEEP,0,5474,BAL VETU,0.5
2021,STTSTJ,BDRKDEEP,0,5474,CEP FULV,5.5
2021,STTSTJ,BDRKDEEP,0,5474,EPI GUTT,0
2021,STTSTJ,BDRKDEEP,0,5474,LAC MAXI,0
2021,STTSTJ,BDRKDEEP,0,5474,LUT ANAL,0
2021,STTSTJ,BDRKDEEP,0,5474,LUT GRIS,0
2021,STTSTJ,BDRKDEEP,0,5474,OCY CHRY,0.5
2021,STTSTJ,BDRKDEEP,0,5474,SPA VIRI,1
2021,STTSTJ,BDRKSHLW,0,5088,BAL VETU,0
